Code,Term,Explanation
SA-3,snehana-mithyAyogaH/mithyAsnehanam/snehana-vyApadaH/snehaviBramaH,"-,the disorder is characterized by tandrā [drowsiness/lassitude], utklēśaḥ [nausea/provocation of dōṣa], ānāhaḥ [barborygmus with distention], jvaraḥ [fever], stambhaḥ [rigidity/stiffness], visañjñatā [improper perception/ unconciousness], kuṣṭhaḥ [skin diseases], kaṇḍūḥ [itching], pāṇḍutvam [pallor], śōphaḥ [oedema], arśas [haemorrhoids], aruciḥ [tastelessness], tr̥ṣā/tr̥ṣṇā [thirst], jaṭharam/jaṭharadaurbalyam [obstinate abdominal diseases], grahaṇīdōṣaḥ [diseases due to malfunctioning of grahaṇī], staimityam [a sensation of being covered with wet clothes], vākyanigrahaḥ/vāggrahaḥ [suppression of speech], śūlam [colicky pain in the abdomen], āmapradōṣāḥ [diseases of āma],Improper administration of oleation therapy"
SB,svedana-apacAraH,"-,the disorder is characterized by bhramaḥ [giddiness or dizziness], balakṣayaḥ [loss of physical strength or weakness], balakṣayaḥ [loss of physical strength or weakness], indriyadaurbalyam [impairement of sense organs], jāḍyatā [dullness/ frigidity/inactiveness], āmastambhaḥ [stiffness due to āma],disordered diaphoresis disorder"
SB-1,svedana-ayogaH,"-,-,inadequate diaphoresis disorder"
SB-2,svedana-atiyogaH,"-,the disorder is characterized by pittaprakōpaḥ [clinical features of pitta prakōpa], mūrcchā [syncope/attacks of swooning], śarīrasadanam [flaccid body/ exhaustion], tr̥ṣā/tr̥ṣṇā/tr̥ṭ [thirst], dāhaḥ/vidāhaḥ [burning sensation], svaradaurbalyam [weak voice], aṅgadaurbalyam [weakness], sandhipīḍā [joint pains], sphōṭōtpattiḥ [apperance of blisters], pittaraktaprakōpaḥ/pittāsrakōpaḥ [clinical features of pitta and rakta prakōpa], bhrāntiḥ/bhramaḥ [confusion/ dizzines], klamaḥ [exhaustion without exertion], svarasadanam [loss of voice], aṅgasadanam [exhaustion or tirednes to body / inability to perform physical activities], śyāvaraktamaṇḍaladarśanam [appearance of brownish red circular patches],over diaphoresis disorder"
SC,rUkShaNa-apacAraH,"-,-,disordered desiccating therapy disorder"
SC-3,rUkShaNa-atiyogaH,"-,the disorder is characterized by parvabhēdaḥ [breaking type of pain in small joints], aṅgamardaḥ [generalised bodyache], kāsaḥ [cough], mukhasya śōṣaḥ [dryness of mouth], kṣutpraṇāśaḥ [loss of appetite], aruciḥ [tastelessness], tr̥̄ṣṇā [thirst], śrōtrayōḥ daurbalyam [weakness of ears], nētrayōḥ daurbalyam [weakness of eyes], manasaḥ sambhramaḥ [loss of memory/ confusion state of mind], abhīkṣṇam ūrdhvavātaḥ [upward movement of vāyu], tamō hr̥di [bradycardia], dēhanāśaḥ [loss of power of body], agnināśaḥ [loss of agni (digestive power)], balanāśaḥ [loss of strength],over desiccating therapy disorder"
SD,stamBana-apacAraH,"-,-,disordered anti-diaphoretic disorder"
SD-1,stamBana-atiyogaH,"-,the disorder is characterized by śyāvatā [blackish appearence], stabdhagātratvam [stiffness of the body], udvēgaḥ [upward movement of vāta], hanusaṅgrahaḥ [rigidity of jaw], hr̥dnigrahaḥ [bradycardia], varcōnigrahaḥ [non - excretion of faeces],over anti-diaphoresis disorder"
SD-2,AmAtisArasa~ggrahaH,"-,the disorder is characterized by daṇḍakaḥ [stiffness as rod], alasakaḥ [clinical features of alasaka], ādhmānam [abdominal distension], grahaṇī [grahaṇī], arśōgadaḥ [haemorrhoids], śōthaḥ [oedema], pāṇḍvāmayaḥ [clinical features of pāṇḍu], plīhā [plīha (spleenomegaly)], kuṣṭhaḥ [skin disease], gulmaḥ [palpable glandular enlargment in abdomen/ abdominal lump], udaraḥ [udara], jvaraḥ [fever],bowel binding therapy complication"
SD-3,aSuddharaktastaMBanam,"-,the disorder is characterized by galagraham [choking sensation in throat], pūtinasyam [pus discharge from the nose], mūrcchāyam [syncope/attacks of swooning], arucim [tastelessness], jvaram [fever], gulmam [palpable glandular enlargment in abdomen/ abdominal lump], plīhānam [enlargement of plīha (spleenomegaly)], ānāham [barborygmus with distention], kilāsam [a type of skin disease], kr̥cchramūtratām [dysuria], kuṣṭhaḥ [skin diseases], arśas [haemorrhoids], vīsarpam [erysipelas], varṇanāśam [loss of complexion], bhagandaram [fistula-in-ano], buddhi-uparōdham [inhibition of the functions of the senses], indriyōparōdham [obstruction in the functioning of sense organs],haemostasis of vitiated blood"
SD-4,akShINabalamAMsasya raktapitta-stamBanam,"-,-,haemostasis in strong person"
SE,la~gghana-apacAraH,"-,-,disordered depleting therapy disorders"
SE-1,la~gghana atiyoga lakShaNam,"-,the disorder is characterized by parvabhēdaḥ/parvabhēdanam [breaking type of pain in small joints], aṅgamardaḥ [generalised bodyache], kāsaḥ [cough], mukhasya śōṣaḥ [dryness of mouth], kṣutpraṇāśaḥ [loss of appetite], aruciḥ/arōcakam [tastelessness], tr̥ṣṇā/tr̥ṣṇādhikyam [thirst], śrōtrayōḥ daurbalyam [weakness of ears], nētrayōḥ daurbalyam [weakness of eyes], manasaḥ sambhramaḥ [loss of memory/ confusion state of mind], abhīkṣṇam ūrdhvavātaḥ/ūrdhvānilam [upward movement of vāyu], tamō hr̥di [bradycardia], dēhanāśaḥ [loss of power of body], agnināśaḥ [loss of agni (digestive power)], balanāśaḥ [loss of strength], atikārśyam [severe emaciation], bhramaḥ [giddiness or dizziness], kāsaḥ [cough], snēhakṣayaḥ [loss of unctouness], agnikṣayaḥ [diminution of agni (digestive power)], nidrākṣayaḥ [diminished sleep], dr̥kkṣayaḥ [diminished vision], śrōtrakṣayaḥ [loss of hearing], śukrakṣayaḥ [loss of semen], ōjaḥkṣayaḥ [diminution of vitality/body energy/power], kṣutkṣayaḥ [loss of appetite], svarakṣayaḥ [diminution of voice/loss of voice], bastirujā [pain in basti/ urinary bladder region], hrūdrujā [pain in cardiac region], mūrdharujā [headache], jaṅghārujā [pain in calf muscles], ūrurujā [pain in thighs], trikarujā [pain in sacroiliac region], pārśvarujā [pain in sides of chest/flanks], pralāpaḥ [excess talking/irrelevant speech/incoherent speech], glāniḥ [fatigue in mind and body], chardiḥ [vomiting], asthibhēdanam [breaking/splitting type of pain in the bones], varcōgrahaḥ [constipation], mūtragrahaḥ [obstruction/retention in the passage of urine],over-depleting therapy disorders"
SF,bRuMhaNa-apacAraH,"-,-,disordered nourishing therapy disorders"
SF-1,bRuMhaNa-atiyogaH,"-,the disorder is characterized by atisthaulyam [obesity], apacī [disease consisting of enlargement of the glands of the neck], mēhaḥ [frequent and excessive micturition], jvaraḥ [fever], udaraḥ [udara], bhagandaraḥ [fistula in ano], kāsaḥ [cough], sannyāsaḥ [complete exhaustion], kr̥cchraḥ (mūtrakr̥cchraḥ) [with difficult and scanty], āmaḥ [signs of āma], kuṣṭhaḥ [skin diseases],over-nourishing therapy disorders"
SG,vamana-apacAraH,"-,-,disordered therapeutic-emesis disorders"
SG-1,vamana-ayogaH,"-,the disorder is characterized by sphōṭakaḥ [blister], kōṭhaḥ [wheal like skin eruptions], kaṇḍūḥ [itching], hr̥t-aviśuddhiḥ, hr̥daya-aviśuddhiḥ [feeling of fullness of the heart], khāviśuddhiḥ [feeling of fullness of srōtasa], gurugātratā/gauravam [heaviness], apravr̥ttiḥ [supression of vomiting], kēvalasya auṣadhasya pravr̥ttiḥ [vomits only medicine], vibhraṁśaḥ [itching, circular rashes on skin], niṣṭhīvaḥ [spitting], vibandhaḥ [constipation], śvayathuḥ/śōphaḥ [swelling], hikkā [hiccup], bhr̥śaṁ tamōdarśanam [excessive blackouts], piṇḍikōdvēṣṭanam [calf claudication/cramp in the calf muscles], kaṇḍūḥ [itching], ūrusādaḥ [fatigue / weakness in thighs], vivarṇatā [discolouration], kaphaprasēkam/kaphaprasēkaḥ/prasēkaḥ [salivation], vēga-apravartanam [unable to vomit], savibandhapravr̥ttiḥ [constipation], jvaraḥ [fever], arōcakaḥ [tastelessness], ādhmānam [abdominal distension], ālasyam [lethargy], śūlam [colicky pain in the abdomen], pratiśyāyaḥ [cold, catarrh], lōmaharṣaḥ [horripilation], śītajvaraḥ [fever with chills],inadequate therapeutic-emesis disorders"
SG-2,vamana-atiyogaH,"-,the disorder is characterized by phēnilaraktacandrikōpagamanam / phēnacandrakaraktavat [emesis of blood which is frothy and shiny], tr̥ṭ/tr̥ṣṇā [thirst], mōhaḥ [confusion/delirium], mūrcchā [syncope/attacks of swooning], anilakōpaḥ [clinical features of vāta prakōpa], nidrāhāniḥ [insomnia], balahāniḥ [loss of physical strength or weakness], pittātiyōgam [vomiting of excessive pitta], viḥsañjñatā [loss of orientation], hr̥tpīḍā [precordial pain/cardiac pain], kaṇṭhapīḍā [throat pain], svarakṣayaḥ [diminution of voice/loss of voice], unmādaḥ [insanity], śiraḥśūnyatā [feeling, emptiness in head], kṣāmatā [wasted/ dried up/ emaciated], dāhaḥ [burning sensation], kaṇṭhaśōṣaḥ [dryness in the throat], bhramaḥ [giddiness or dizziness], hr̥ddhūmāyanam [smoky sensation in heart/percardial region], gātraśūlam [body pain], suptiḥ [numbness], ūrdhvānilaprakōpaḥ [upward movement of vāyu], karṇaśūlaḥ [earache], arditaḥ [facial paralysis], vāksaṅgaḥ [impediment of speech/ dysphasia], hanusaṁhananam [injured jaw], jihvāpravēśanirgamaḥ [protrusion of tongue], akṣivyāvr̥ttiḥ [protruding eyes], agnihāniḥ [loss of agni (digestive power)], tamaḥ [blackouts], ghōrāḥ vāyvāmayāḥ [severe form of vāta diseases], mr̥tyuḥ [death],over therapeutic-emesis disorders"
SG-3,vamana-mithyAyogaH/avamyAnAM vamanavyApadaH,"-,the disorder is characterized by gauravam [heaviness], utklēśam [nausea/provocation of dōṣa], hr̥dayāviśuddhiḥ [feeling of fullness of theheart], vyādhivr̥ddhiḥ [increase in severity of disease], ādhmānam [abdominal distension], parikartiḥ [cutting type of pain in throat], sāvaḥ [discharge], hrudgrahaḥ [stiffness in cardiac region], gātragrahaḥ [stiffness of body parts], jīvādānam [hematemesis], vibhraṁśaḥ [symptoms like itching etc], stambhaḥ [rigidity/stiffness], upadravaḥ [complications], klamaḥ [exhaustion without exertion],complications of therapeutic-emesis"
SG-3.1,kShatasya vamanavyApadaH,"-,the disorder is characterized by kṣaṇanād raktātipravr̥ttiḥ [excessive haemoptysis due to aggravated injury],vamanavyāpat in thorasic injury"
SG-3.2,kShINAtisthUlakRuSabAlavRUddhadurbalAnAmauShadhabalAsahatvAt,"-,the disorder is characterized by auṣadhabalāsahatvāt prāṇōparōdhaḥ [endangers life due to incapability of tolerating drugs used in emetic therapy],vamanavyāpat in emaciated, obese, lean, child, old, weak person"
SG-3.3,SramArtamattamUrcCitAnAM nasyavyApadaH,"-,the disorder is characterized by prāṇōparōdhaḥ [endangers life],nasyavyāpad in exhausted, intoxicated, fainted"
SG-3.4,karmaBArAdhvahtopavAsamaithunAdhyayanavyAyAmacintAprasakta v,"-,the disorder is characterized by vātabhayam [fear of aggravation of vāyu], raktacchēdabhayam [haemorrhage or injury to his lungs], kṣatabhayam [haemorrhage or injury to his lungs],vamanavyāpat in person broken down by physical work, weight lifting, way faring, fasting, sexual activity, studying, exercise, thinking"
SG-3.5,garBiNyA vamanavyApadaH,"-,the disorder is characterized by garbhavyāpad [complications of pregnancy], āmagarbhabhraṁśācca dāruṇā rōgaprāptiḥ [Occurence of serious diseases because of the abortion of immature foetus],vamanavyāpat in gravida"
SG-3.6,sukumArasya vamanavyApadaH,"-,the disorder is characterized by ūrdhvamadhō vā rudhirātipravr̥ttiḥ [haemorrhage through upward and downward tracts],vamanavyāpat in delicate person"
SG-3.7,saMvRutakoShThasya vamanavyApadaH,"-,the disorder is characterized by antarvisarpam [erysipelas], stambham [rigidity/stiffness], jāḍyam [dullness/ frigidity/inactiveness], vaicittyam [mental perversion], maraṇam [death],vamanavyāpat in occluded ghr̥ta"
SG-3.8,Urdhvagaraktapitta vamanasya vyapadaH,"-,the disorder is characterized by prāṇānharēd [death], raktaṁ cātipravartayēt [excessive bleeding],vamanavyāpat in Udhvagaraktapitta."
SG-3.9,prasaktacCarde vamanavyApadaH,"-,the disorder is characterized by prāṇānharēd [death], raktaṁ cātipravartayēt [excessive bleeding],vamanavyāpat in incessant vomiting"
SG-3.10,UrdhvavAtAsthApitAnuvAsitAnAM vamanavyApadaH,"-,the disorder is characterized by ūrdhvaṁ vātātipravr̥ttiḥ [excess upward movement of the vāyu],vamanavyāpat in ūrdhva-vāta, who have taken āsthāpana, anuvāsana"
SG-3.11,hRUdrogiNa vamanavyApadaH,"-,the disorder is characterized by hr̥dayōparōdhaḥ [feeling of obstruction in the precordial region/impairment of cardiac activity- bradycardia],vamanavyāpat in hr̥drōga"
SG-3.12,udAvartA vamanasya vyapadaH,"-,the disorder is characterized by ghōratara' udāvartaḥ [severe manifestation of upward movement of vāyu], śīghratarahantā [quicker death of patient],vamanavyāpat in udāvarta"
SG-3.13,mUtrAghAtaplIhagulmodarAShThIlAsvaropaghAtArtAnAM vamanavyApadaH,"-,the disorder is characterized by gulmaḥ [palpable glandular enlargment in abdomen/ abdominal lump], udara [udara], asḥṭīlā [aṣṭhīlā/ hypertrophy of prostate gland], svarōpaghāta [supression of voice], tīvrataraśūlaprādurbhāvaḥ [colic pain of acute nature],vamanavyāpat in mūtrāghāta , gulma , udara , asHTElA, svaropaghAta"
SG-3.14,timira vamanasya vyapadaH,"-,the disorder is characterized by timirātivr̥ddhiḥ [excessive increase of cataract],vamanavyāpat in timira"
SG-3.15,SiraHSa~gkhakarNAkShiSUlArtAnAM vamanavyApadaH,"-,the disorder is characterized by śūlātivr̥ddhiḥ [excessive aggravation of pain],vamanavyāpat in headache, otalgia, ophthalmalgia"
SG-4,vamana-vyApadaH,"-,-,complications of vamana"
SG-4.1,AdhmAnam-vamanavyApad,"-,the disorder is characterized by bhr̥śam ādhmāpayēnnābhim [distension in the umblical region], pr̥ṣṭharujam [pain in back], pārśvarujam [pain in sides of chest/flanks], śirōrujam [headache], dāruṇaṁ śvāsasaṅgam [severe obstruction to the passage of breath], dāruṇaṁ viṭsaṅgam [severe obstruction to the passage of stool], dāruṇaṁ mutrasaṅgam [severe obstruction to the passage of urine], dāruṇaṁ vātasaṅgam [severe obstruction to the passage of flatus],abdominal distension due to vamanavyāpad"
SG-4.2,parikartikA-vamanavyApad,"-,the disorder is characterized by tīvraśūlam [excruciating sawing pain], sapicchāsram [accompanied with slimy and bloody discharge],excruciating throat pain due to vamanavyāpad"
SG-4.3,parisrAvaH-vamanavyApad,"-,the disorder is characterized by parisrāvaḥ [excessive flow of kapha/ salivation], kaṇḍūḥ [itching], śōphaḥ [oedema], kuṣṭhaḥ [skin disease], gauravam [heaviness of body], agni-utklēśaḥ [diminution of agni], bala-utklēśaḥ [diminution of physical strength], staimityaḥ [a sensation of being covered with wet clothes], aruciḥ [tastelessness], pāṇḍutā [pallor],exudation due to vamanavyāpad"
SG-4.4,hRUdayopasaraNam/hRudagraha virecanavyApad,"-,the disorder is characterized by hikkā [hiccup], kāsaḥ [cough], pārśvārtiḥ [pain in sides of chest/flanks], dainyam [apathy], lālā [salivation], akṣivibhramaḥ [agitation of the eyes], jihvāṁ khādati [bites his tongue], niḥsañjñaḥ [unconscious], dantān kiṭikiṭāpayan [gnashes-grind one's teeth],vamanavyApad"
SG-4.5,gAtragraha vamana vyApada,"-,the disorder is characterized by stambhaḥ [rigidity/stiffness], vēpathuḥ [shivering/tremors], nistōdaḥ [pricking type of pain], sādaḥ [exhaustion or tirednes of body], udvēṣṭanam [spasm], manthanaḥ [pain as churning out],body stiffness due to vamanavyāpad"
SG-4.6,jIvAdAnam vamanavyApad,"-,the disorder is characterized by jīvaṁ harati śōṇitam [death due to blood loss], tūṣṇā [thirst], mūrcchā [syncope/attacks of swooning], madaḥ [insanity],haemorrhage due to vamanavyāpad"
SG-4.7,viBraMSa: vamanavyApad,"-,the disorder is characterized by kaṇḍvādi [itching etc],impropar action of medicine due to vamanavyāpad"
SG-4.8,stamBaH vamana vyApada,"-,the disorder is characterized by vātasaṅgaḥ [retention of vāyu/ flatus], gudastambhaḥ [stiffness in anal region], gudaśūlam [proctalgia], alpaśaḥ kṣarati [morbid dōṣa get eliminated only in small quantities],inefficacious therapeutic emesis"
